id_donante,antiguedad_meses,monto_promedio,canal_captacion,interes_causa,contactos_anuales,abandono
4640,51,42.76,Redes Sociales,Humanitaria,6,0
4641,18,34.51,Redes Sociales,Niñez,7,0
4642,29,28.82,Email,Salud,12,1
4643,35,29.06,Calle,Ambiente,12,1
4644,52,29.61,Calle,Niñez,4,0
4645,38,21.71,Referido,Ambiente,9,0
4646,16,41.89,Redes Sociales,Niñez,9,0
4647,20,39.63,Calle,Salud,10,0
4648,24,40.3,Calle,Animales,11,1
4649,35,45.13,Calle,Salud,10,0
4650,44,31.9,Email,Humanitaria,12,0
4651,51,13.44,Referido,Humanitaria,5,0
4652,19,36.29,Evento,Niñez,7,1
4653,56,35.92,Email,Humanitaria,12,0
4654,4,45.54,Redes Sociales,Salud,0,0
4655,33,40.82,Redes Sociales,Ambiente,5,0
4656,2,31.34,Redes Sociales,Salud,5,0
4657,13,28.56,Evento,Niñez,10,0
4658,58,40.04,Calle,Humanitaria,12,0
4659,45,6.55,Calle,Ambiente,4,1
4660,30,32.41,Email,Animales,3,1
4661,34,39.46,Calle,Ambiente,0,0
4662,30,28.79,Calle,Ambiente,10,0
4663,51,26.18,Redes Sociales,Salud,9,1
4664,54,32.95,Redes Sociales,Animales,10,0
4665,24,43.49,Calle,Niñez,7,0
4666,48,34.51,Calle,Niñez,5,0
4667,44,23.23,Email,Ambiente,2,0
4668,33,42.17,Redes Sociales,Ambiente,11,0
4669,41,44.12,Redes Sociales,Humanitaria,2,0
4670,49,21.93,Calle,Animales,11,0
4671,10,57.99,Redes Sociales,Ambiente,5,0
4672,18,29.99,Redes Sociales,Humanitaria,11,0
4673,19,39.48,Referido,Animales,6,0
4674,7,37.27,Redes Sociales,Niñez,7,1
4675,57,23.02,Calle,Humanitaria,4,0
4676,19,25.48,Redes Sociales,Animales,9,0
4677,24,30.68,Redes Sociales,Humanitaria,5,0
4678,15,11.3,Evento,Ambiente,11,0
4679,41,38.21,Email,Salud,0,0
4680,42,11.04,Evento,Niñez,5,1
4681,23,30.15,,Ambiente,8,0
4682,52,23.28,Redes Sociales,Ambiente,9,0
4683,52,35.79,Referido,Animales,3,0
4684,4,7.96,Redes Sociales,Humanitaria,9,1
4685,38,13.38,Referido,Niñez,12,0
4686,4,24.03,Calle,Ambiente,0,0
4687,5,35.19,Email,Animales,10,0
4688,41,32.22,Evento,Niñez,8,0
4689,44,40.5,Redes Sociales,Humanitaria,3,0
4690,23,31.08,Redes Sociales,Ambiente,1,0
4691,40,29.82,Email,Ambiente,0,0
4692,53,19.28,Calle,Ambiente,2,0
4693,37,27.77,Referido,Niñez,6,0
4694,11,29.8,Redes Sociales,Niñez,10,0
4695,55,9.45,Evento,Niñez,9,0
4696,11,21.1,Redes Sociales,Niñez,1,0
4697,13,34.63,Email,Animales,8,1
4698,14,31.79,Referido,Salud,11,0
4699,60,27.47,Email,Animales,12,0
4700,8,23.93,Redes Sociales,Ambiente,10,0
4701,25,12.57,Calle,Animales,1,0
4702,18,8.25,Referido,Humanitaria,4,0
4703,51,26.93,,Niñez,7,0
4704,44,44.89,Email,Humanitaria,12,0
4705,44,30.37,Email,Humanitaria,12,0
4706,18,40.21,Email,Ambiente,11,0
4707,10,18.23,Referido,Niñez,9,0
4708,7,32.83,Redes Sociales,Humanitaria,7,0
4709,60,22.96,Redes Sociales,Ambiente,2,0
4710,50,22.58,Email,Niñez,1,0
4711,44,37.45,Redes Sociales,Salud,8,0
4712,14,28.8,Referido,Ambiente,2,1
4713,15,16.14,Referido,Animales,7,0
4714,16,30.98,Calle,Niñez,1,0
4715,2,22.84,Email,Humanitaria,2,1
4716,30,15.56,Evento,Humanitaria,0,0
4717,30,20.05,Evento,Animales,10,0
4718,18,50.46,Redes Sociales,Animales,5,0
4719,31,42.12,Calle,Humanitaria,12,1
4720,44,9.85,Redes Sociales,Niñez,6,0
4721,48,28.12,Evento,Ambiente,3,0
4722,13,28.85,Email,Animales,0,0
4723,20,27.34,Email,Animales,2,1
4724,49,23.36,Redes Sociales,Animales,8,0
4725,50,37.47,,Salud,4,0
4726,35,39.43,Email,Niñez,5,0
4727,23,40.49,Redes Sociales,Niñez,3,1
4728,42,33.3,Redes Sociales,Niñez,0,0
4729,33,3608.66,Redes Sociales,Niñez,4,0
4730,38,26.56,Calle,Niñez,4,0
4731,35,14.24,Redes Sociales,Humanitaria,4,0
4732,51,13.97,Email,Animales,5,0
4733,36,21.48,Calle,Humanitaria,10,0
4734,20,27.99,,Salud,1,1
4735,55,17.17,Redes Sociales,Ambiente,0,0
4736,3,18.7,Calle,Animales,1,1
4737,8,2621.61,Referido,Salud,12,0
4738,40,38.64,Referido,Humanitaria,9,0
4739,59,33.34,Referido,Ambiente,5,0
4740,32,21.36,Calle,Salud,4,0
4741,29,30.46,Email,Ambiente,4,0
4742,7,16.71,Email,Salud,11,0
4743,2,21.36,Referido,Humanitaria,11,0
4744,21,13.43,Redes Sociales,Ambiente,5,0
4745,6,34.29,Redes Sociales,Salud,9,0
4746,28,27.17,Redes Sociales,Humanitaria,6,1
4747,48,28.42,Referido,Animales,8,1
4748,42,38.06,Calle,Humanitaria,6,0
4749,36,20.03,Calle,Humanitaria,1,0
4750,32,34.67,Email,Animales,5,0
4751,45,49.85,Email,Humanitaria,8,0
4752,42,20.18,Email,Animales,6,0
4753,53,14.37,Evento,Animales,1,0
4754,46,17.42,Referido,Animales,2,1
4755,9,33.89,Redes Sociales,Salud,7,0
4756,11,47.46,Redes Sociales,Ambiente,10,0
4757,23,47.05,Redes Sociales,Salud,8,0
4758,50,38.45,Evento,Animales,3,0
4759,11,38.79,Calle,Ambiente,8,0
4760,49,34.65,Email,Ambiente,1,1
4761,2,37.25,Redes Sociales,Animales,12,1
4762,3,33.04,Referido,Ambiente,10,1
4763,11,22.0,Calle,Ambiente,4,1
4764,50,47.13,Redes Sociales,Salud,10,1
4765,59,43.35,Calle,Ambiente,1,1
4766,35,22.23,Redes Sociales,Animales,10,0
4767,58,36.48,Calle,Niñez,0,0
4768,15,44.61,Calle,Niñez,12,0
4769,43,34.19,Redes Sociales,Niñez,4,0
4770,11,27.95,Redes Sociales,Animales,1,0
4771,31,44.3,Calle,Niñez,12,1
4772,28,32.55,,Salud,6,0
4773,28,23.72,Evento,Animales,7,0
4774,32,18.5,Referido,Animales,1,0
4775,25,9.31,Referido,Animales,6,0
4776,20,49.73,Email,Ambiente,3,0
4777,28,21.63,Email,Ambiente,0,0
4778,25,39.64,Calle,Ambiente,10,0
4779,11,20.8,Referido,Humanitaria,2,0
4780,19,31.67,Email,Salud,10,0
4781,28,34.5,Evento,Animales,11,0
4782,1,17.61,Evento,Animales,0,1
4783,59,39.57,Redes Sociales,Ambiente,4,0
4784,5,28.02,Email,Animales,12,0
4785,10,35.53,Email,Animales,7,0
4786,42,44.55,Redes Sociales,Niñez,0,0
4787,46,37.4,,Animales,8,0
4788,34,29.05,Calle,Humanitaria,2,1
4789,36,49.44,Redes Sociales,Ambiente,4,0
4790,2,29.55,Email,Salud,8,0
4791,18,30.93,Redes Sociales,Salud,4,1
4792,13,28.36,Redes Sociales,Niñez,8,1
4793,51,17.74,Calle,Salud,9,0
4794,5,16.64,Referido,Salud,7,1
4795,20,24.46,,Ambiente,6,1
4796,2,19.86,Referido,Ambiente,10,0
4797,11,27.22,Calle,Humanitaria,0,0
4798,30,38.26,Redes Sociales,Niñez,3,0
4799,32,25.91,Redes Sociales,Salud,8,0
4800,32,32.2,Calle,Humanitaria,9,0
4801,58,24.94,Redes Sociales,Niñez,7,0
4802,50,55.45,Email,Salud,3,1
4803,38,45.08,Email,Salud,11,1
4804,55,27.52,Email,Ambiente,0,1
4805,28,32.72,Redes Sociales,Animales,9,0
4806,10,16.6,Email,Niñez,3,0
4807,22,2785.59,Calle,Salud,2,1
4808,55,24.0,Evento,Niñez,5,0
4809,17,37.43,Redes Sociales,Humanitaria,10,0
4810,22,20.7,Redes Sociales,Humanitaria,4,1
4811,43,46.58,Referido,Animales,4,0
4812,19,29.35,Calle,Salud,1,0
4813,17,21.31,Redes Sociales,Ambiente,11,0
4814,24,30.32,Calle,Salud,2,0
4815,36,37.37,Redes Sociales,Niñez,10,0
4816,32,35.2,Calle,Humanitaria,5,0
4817,58,31.57,Evento,Niñez,1,0
4818,56,38.78,,Animales,3,1
4819,58,38.16,Email,Humanitaria,1,0
4820,46,38.21,,Ambiente,8,0
4821,59,27.24,Evento,Humanitaria,2,0
4822,52,27.17,Evento,Salud,9,0
4823,36,27.93,Email,Salud,9,1
4824,28,25.06,Evento,Humanitaria,5,0
4825,14,31.06,Redes Sociales,Animales,0,0
4826,58,29.94,Redes Sociales,Salud,12,0
4827,36,46.55,Calle,Salud,10,0
4828,6,24.95,Calle,Ambiente,9,1
4829,9,20.13,Email,Humanitaria,2,1
4830,21,36.46,Redes Sociales,Salud,7,0
4831,12,30.72,Evento,Animales,4,1
4832,58,23.14,Email,Niñez,7,0
4833,30,37.82,Email,Humanitaria,1,0
4834,31,27.21,Evento,Ambiente,6,0
4835,40,45.24,Calle,Salud,8,0
4836,56,20.5,Evento,Animales,6,0
4837,4,24.19,Email,Humanitaria,2,1
4838,31,31.28,Redes Sociales,Animales,6,0
4839,27,43.58,Email,Animales,7,0
4840,58,22.86,Referido,Ambiente,0,0
4841,57,33.77,Calle,Humanitaria,12,0
4842,25,18.36,Redes Sociales,Salud,12,0
4843,5,39.17,Calle,Ambiente,2,0
4844,6,23.48,Calle,Salud,4,0
4845,5,36.19,Redes Sociales,Niñez,11,0
4846,51,36.7,Referido,Animales,5,0
4847,27,11.84,Email,Niñez,2,0
4848,8,32.09,Calle,Animales,3,0
4849,9,24.94,Referido,Ambiente,4,0
4850,15,34.99,Redes Sociales,Salud,2,1
4851,36,21.26,Calle,Salud,3,0
4852,57,24.19,Redes Sociales,Ambiente,4,0
4853,41,41.98,Calle,Humanitaria,1,0
4854,7,41.21,Email,Niñez,9,0
4855,32,20.06,Referido,Niñez,8,0
4856,8,47.96,Redes Sociales,Salud,9,0
4857,47,5.82,Evento,Salud,7,0
4858,51,32.15,Calle,Salud,11,0
4859,15,17.16,Calle,Ambiente,5,1
4860,37,33.71,,Humanitaria,9,0
4861,19,27.38,,Niñez,10,1
4862,39,19.82,Calle,Animales,2,1
4863,6,22.63,Evento,Ambiente,10,0
4864,59,22.13,Redes Sociales,Niñez,1,1
4865,19,30.76,Redes Sociales,Humanitaria,6,0
4866,57,39.75,Evento,Ambiente,7,1
4867,28,49.59,Calle,Niñez,9,0
4868,17,28.29,Referido,Ambiente,0,0
4869,42,32.99,Referido,Niñez,5,0
4870,19,41.86,Redes Sociales,Niñez,6,0
4871,31,25.51,Evento,Humanitaria,12,0
4872,11,22.17,Redes Sociales,Animales,8,1
4873,15,49.48,Redes Sociales,Humanitaria,11,1
4874,10,28.2,Email,Niñez,2,0
4875,43,32.17,Redes Sociales,Ambiente,1,0
4876,23,13.96,Calle,Humanitaria,4,0
4877,3,24.76,Redes Sociales,Animales,12,1
4878,3,48.87,Email,Niñez,9,0
4879,18,34.63,Calle,Humanitaria,0,1
4880,25,29.71,Redes Sociales,Humanitaria,12,0
4881,43,43.94,Calle,Humanitaria,5,0
4882,20,13.55,Referido,Humanitaria,8,0
4883,58,25.85,Email,Ambiente,9,0
4884,29,52.75,Redes Sociales,Animales,8,0
4885,22,29.5,Email,Animales,6,0
4886,50,29.43,Email,Niñez,10,0
4887,57,41.79,Email,Salud,6,0
4888,15,42.49,Calle,Ambiente,7,0
4889,39,16.98,Calle,Niñez,9,0
4890,10,34.28,Calle,Niñez,1,0
4891,21,47.56,Referido,Humanitaria,5,0
4892,55,23.57,Calle,Salud,4,0
4893,52,26.28,Referido,Salud,4,0
4894,29,30.29,Calle,Ambiente,12,0
4895,32,36.94,Referido,Salud,2,1
4896,10,15.72,Email,Niñez,2,0
4897,13,11.13,Redes Sociales,Salud,5,1
4898,47,32.15,,Salud,11,1
4899,23,41.66,Calle,Animales,9,0
4900,50,26.88,Email,Niñez,12,0
4901,23,23.9,Calle,Salud,9,0
4902,31,28.33,Evento,Salud,6,0
4903,4,45.98,Email,Humanitaria,0,0
4904,52,23.35,Redes Sociales,Salud,2,0
4905,49,35.7,Email,Salud,11,0
4906,60,18.46,Calle,Animales,0,1
4907,3,18.94,Calle,Niñez,9,0
4908,21,38.45,Evento,Ambiente,2,0
4909,53,46.34,Calle,Niñez,4,0
4910,2,38.89,Evento,Humanitaria,8,0
4911,4,9.46,Redes Sociales,Niñez,2,0
4912,1,25.8,Redes Sociales,Salud,9,0
4913,15,32.39,Redes Sociales,Humanitaria,9,0
4914,57,30.6,Email,Niñez,8,0
4915,33,10.8,Email,Humanitaria,0,0
4916,6,17.03,Evento,Ambiente,5,0
4917,7,21.98,Referido,Niñez,8,1
4918,19,29.32,Evento,Salud,11,0
4919,44,10.66,Referido,Humanitaria,4,0
4920,1,36.0,Email,Animales,10,0
4921,39,29.07,Email,Humanitaria,9,0
4922,19,19.57,Calle,Animales,1,0
4923,45,31.94,Referido,Salud,4,0
4924,26,15.6,Redes Sociales,Ambiente,0,1
4925,44,29.48,Email,Animales,8,0
4926,12,11.99,Redes Sociales,Ambiente,9,0
4927,22,13.45,,Humanitaria,12,0
4928,13,25.46,Referido,Salud,9,0
4929,28,22.84,Referido,Animales,8,0
4930,14,33.84,Redes Sociales,Humanitaria,5,0
4931,22,29.81,Email,Niñez,10,0
4932,30,51.0,Redes Sociales,Humanitaria,8,0
4933,44,27.35,Calle,Ambiente,2,0
4934,20,12.99,Redes Sociales,Salud,3,0
4935,44,9.66,Evento,Salud,12,0
4936,27,18.04,Calle,Humanitaria,5,0
4937,38,63.85,Calle,Niñez,3,0
4938,59,29.63,Redes Sociales,Ambiente,0,1
4939,42,41.09,Redes Sociales,Humanitaria,6,1
4940,52,40.07,Calle,Humanitaria,4,0
4941,56,17.33,Referido,Salud,7,0
4942,41,12.07,Email,Ambiente,8,0
4943,34,36.42,Redes Sociales,Niñez,4,1
4944,39,7.8,Evento,Salud,7,1
4945,41,39.78,Redes Sociales,Humanitaria,12,0
4946,57,28.83,Redes Sociales,Salud,0,0
4947,44,36.16,Referido,Salud,0,0
4948,37,33.03,Calle,Animales,6,0
4949,1,33.57,Redes Sociales,Salud,5,1
4950,54,31.04,Redes Sociales,Salud,4,0
4951,15,32.82,Redes Sociales,Ambiente,4,0
4952,32,30.46,Email,Salud,8,0
4953,8,16.24,Email,Niñez,0,0
4954,33,26.06,Redes Sociales,Humanitaria,7,0
4955,18,51.7,Redes Sociales,Ambiente,1,0
4956,45,33.14,Email,Salud,6,0
4957,29,41.42,Email,Niñez,5,0
4958,32,20.17,Calle,Humanitaria,9,1
4959,33,19.99,Redes Sociales,Ambiente,1,1
4960,5,17.97,Redes Sociales,Niñez,11,0
4961,18,16.68,Calle,Salud,12,0
4962,48,13.78,Evento,Animales,2,0
4963,58,32.33,Redes Sociales,Animales,3,0
4964,10,26.44,Calle,Ambiente,6,1
4965,36,38.75,Redes Sociales,Niñez,7,0
4966,33,26.9,Referido,Humanitaria,12,1
4967,23,5.97,Evento,Niñez,10,0
4968,40,34.44,,Animales,1,0
4969,5,9.7,Calle,Ambiente,7,0
4970,34,32.14,Evento,Salud,10,1
4971,24,22.29,Email,Niñez,8,0
4972,17,32.33,,Animales,6,1
4973,31,15.56,Redes Sociales,Humanitaria,0,0
4974,7,37.78,Referido,Ambiente,5,0
4975,17,30.38,Redes Sociales,Salud,7,0
4976,28,26.56,Email,Niñez,4,0
4977,38,13.05,Evento,Humanitaria,11,0
4978,22,48.11,Calle,Salud,1,0
4979,15,20.93,Redes Sociales,Animales,4,0
4980,37,32.63,Calle,Animales,7,0
4981,15,20.51,Email,Humanitaria,1,0
4982,50,67.77,Email,Animales,0,0
4983,50,31.49,Redes Sociales,Ambiente,3,0
4984,25,23.85,Redes Sociales,Humanitaria,3,1
4985,53,36.06,Email,Animales,8,0
4986,21,37.5,Email,Niñez,2,0
4987,55,33.95,Redes Sociales,Animales,3,0
4988,38,26.76,Calle,Ambiente,2,0
4989,2,34.41,Evento,Salud,1,0
4990,27,28.45,Email,Salud,3,0
4991,49,29.75,Redes Sociales,Animales,7,0
4992,32,22.15,Redes Sociales,Salud,0,0
4993,21,15.37,Referido,Animales,7,0
4994,4,35.63,Redes Sociales,Ambiente,7,0
4995,44,36.06,Calle,Salud,2,0
4996,19,42.97,Calle,Niñez,9,0
4997,2,30.49,Evento,Animales,9,0
4998,26,27.84,Evento,Salud,11,1
4999,34,15.9,Calle,Ambiente,11,0
5000,14,29.6,Redes Sociales,Ambiente,5,0
5001,15,33.6,Calle,Niñez,12,1
5002,20,11.8,Email,Ambiente,12,1
5003,34,40.69,Referido,Ambiente,3,0
5004,36,22.88,Redes Sociales,Salud,12,1
5005,19,28.04,Redes Sociales,Animales,0,0
5006,9,35.98,Redes Sociales,Humanitaria,0,1
5007,7,29.93,Evento,Ambiente,4,0
5008,30,44.03,Calle,Ambiente,11,0
5009,13,36.29,Referido,Humanitaria,7,0
5010,27,28.52,Redes Sociales,Ambiente,0,1
5011,44,11.2,Redes Sociales,Salud,1,0
5012,35,39.96,Evento,Salud,6,0
5013,13,18.2,Referido,Humanitaria,7,0
5014,15,38.52,Redes Sociales,Ambiente,11,0
5015,46,34.9,Calle,Ambiente,2,0
5016,56,28.01,Redes Sociales,Animales,10,0
5017,9,39.53,Email,Ambiente,11,0
5018,45,35.21,Email,Salud,12,0
5019,23,33.28,Redes Sociales,Niñez,7,0
5020,54,12.84,Redes Sociales,Niñez,0,0
5021,36,30.4,Calle,Niñez,8,1
5022,53,17.57,Redes Sociales,Niñez,11,0
5023,40,19.04,Referido,Ambiente,1,0
5024,3,26.39,Email,Ambiente,12,0
5025,34,44.63,Referido,Animales,1,0
5026,19,33.65,Email,Ambiente,3,0
5027,28,34.31,Evento,Niñez,11,0
5028,23,37.7,Redes Sociales,Humanitaria,9,0
5029,40,21.25,Referido,Humanitaria,2,0
5030,49,14.24,Evento,Salud,3,0
5031,45,12.46,Referido,Salud,5,0
5032,7,32.31,Redes Sociales,Ambiente,6,1
5033,41,39.87,Redes Sociales,Humanitaria,4,0
5034,12,39.13,Email,Niñez,1,0
5035,14,21.69,Redes Sociales,Niñez,2,1
5036,46,43.55,Email,Niñez,9,0
5037,15,50.43,Email,Ambiente,10,0
5038,3,36.08,Referido,Ambiente,2,0
5039,15,44.87,Referido,Animales,4,0
5040,51,38.73,Calle,Niñez,11,0
5041,24,27.7,Email,Niñez,10,0
5042,52,23.35,Redes Sociales,Ambiente,11,0
5043,46,13.87,Calle,Ambiente,4,0
5044,8,25.55,Calle,Animales,3,0
5045,5,27.63,Calle,Animales,7,0
5046,51,27.85,Calle,Salud,5,0
5047,4,28.87,Evento,Humanitaria,5,0
5048,14,7.06,Calle,Niñez,0,1
5049,16,37.79,Email,Niñez,5,0
5050,20,38.95,Redes Sociales,Animales,2,0
5051,24,33.71,Email,Animales,12,0
5052,6,18.31,Referido,Salud,5,1
5053,55,33.67,,Humanitaria,9,1
5054,57,30.23,Calle,Salud,12,1
5055,31,34.74,Referido,Humanitaria,10,0
5056,6,45.51,Redes Sociales,Niñez,12,0
5057,35,28.22,Email,Salud,5,0
5058,15,31.82,Redes Sociales,Animales,1,0
5059,29,21.36,Email,Salud,0,0
5060,3,39.22,Email,Salud,10,0
5061,11,37.03,Redes Sociales,Niñez,2,0
5062,3,32.17,Redes Sociales,Animales,4,1
5063,28,19.47,Referido,Animales,3,0
5064,10,23.17,Redes Sociales,Ambiente,6,0
5065,50,11.69,Email,Ambiente,3,0
5066,33,23.05,Redes Sociales,Ambiente,7,0
5067,48,37.09,Redes Sociales,Niñez,6,0
5068,16,33.96,Email,Salud,9,0
5069,59,31.6,Referido,Animales,8,0
5070,10,44.84,Email,Animales,0,0
5071,33,33.05,Evento,Salud,4,0
5072,36,24.23,Referido,Animales,12,0
5073,3,23.0,Calle,Salud,3,1
5074,5,27.68,Calle,Niñez,5,1
5075,12,25.5,Referido,Niñez,0,0
5076,57,39.53,Calle,Niñez,5,0
5077,44,34.21,Calle,Salud,0,0
5078,13,26.8,Redes Sociales,Salud,0,0
5079,24,27.18,Referido,Humanitaria,7,1
5080,44,37.03,Redes Sociales,Animales,1,0
5081,57,40.11,Referido,Animales,9,0
5082,32,11.57,Redes Sociales,Humanitaria,12,0
5083,16,28.29,,Humanitaria,5,0
5084,32,30.91,Referido,Niñez,5,0
5085,45,35.48,Redes Sociales,Humanitaria,5,0
5086,37,31.13,Redes Sociales,Salud,7,0
5087,56,34.07,Redes Sociales,Ambiente,3,0
5088,36,27.63,Calle,Salud,2,0
5089,21,21.94,Email,Humanitaria,5,1
5090,47,37.84,Redes Sociales,Animales,3,0
5091,12,38.16,Referido,Salud,1,0
5092,51,36.52,Evento,Animales,5,0
5093,21,38.3,Calle,Salud,9,1
5094,60,20.28,Email,Animales,4,0
5095,51,24.93,Evento,Salud,10,1
5096,21,41.2,Calle,Animales,8,0
5097,43,33.56,Redes Sociales,Ambiente,10,0
5098,53,30.56,Redes Sociales,Niñez,5,0
5099,6,27.48,Redes Sociales,Salud,2,1
5100,9,42.68,Redes Sociales,Ambiente,10,0
5101,1,12.3,Calle,Niñez,4,0
5102,12,32.94,Calle,Salud,9,0
5103,58,29.33,Calle,Ambiente,7,0
5104,14,17.47,Redes Sociales,Ambiente,8,1
5105,6,46.17,Redes Sociales,Ambiente,7,0
5106,1,6.91,Referido,Humanitaria,2,0
5107,22,31.21,Email,Animales,8,0
5108,34,35.28,Redes Sociales,Niñez,2,0
5109,56,20.25,Email,Animales,7,0
5110,11,32.77,Calle,Animales,9,0
5111,3,27.76,Calle,Animales,8,0
5112,42,39.88,Calle,Ambiente,6,0
5113,6,65.14,Redes Sociales,Animales,3,0
5114,6,33.39,Redes Sociales,Humanitaria,9,1
5115,20,36.04,Calle,Salud,8,0
5116,21,20.25,Evento,Ambiente,2,0
5117,2,32.15,Email,Niñez,2,1
5118,26,26.27,Calle,Salud,1,0
5119,31,37.79,Redes Sociales,Salud,9,0
5120,26,15.74,Referido,Salud,2,0
5121,56,19.26,Redes Sociales,Animales,0,0
5122,32,41.8,Calle,Animales,3,1
5123,10,32.1,Referido,Ambiente,7,0
5124,23,43.24,Email,Animales,4,0
5125,58,33.64,Referido,Animales,1,0
5126,6,35.1,Referido,Animales,2,0
5127,23,26.9,Referido,Ambiente,0,0
5128,28,28.06,Email,Ambiente,1,0
5129,49,39.64,Redes Sociales,Humanitaria,0,0
5130,30,28.57,Redes Sociales,Humanitaria,1,1
5131,14,41.84,Redes Sociales,Humanitaria,2,0
5132,37,28.9,Redes Sociales,Humanitaria,0,0
5133,55,18.2,Referido,Salud,10,0
5134,32,17.29,Calle,Salud,8,0
5135,49,28.28,Calle,Humanitaria,9,0
5136,34,39.16,Redes Sociales,Humanitaria,4,0
5137,41,23.35,Referido,Niñez,7,0
5138,44,37.32,Evento,Salud,4,1
5139,51,31.01,Referido,Niñez,7,0
5140,22,36.06,Calle,Niñez,6,1
5141,31,27.1,Evento,Animales,11,1
5142,7,31.83,Redes Sociales,Ambiente,3,0
5143,41,39.39,Redes Sociales,Salud,6,1
5144,21,29.83,Email,Humanitaria,5,0
5145,16,24.75,Email,Humanitaria,2,0
5146,20,11.82,,Ambiente,8,0
5147,43,35.42,Redes Sociales,Salud,11,0
5148,44,22.28,Calle,Humanitaria,9,1
5149,47,24.79,Referido,Humanitaria,12,0
5150,50,19.29,Referido,Animales,8,0
5151,19,27.7,Redes Sociales,Niñez,4,0
5152,48,50.98,Redes Sociales,Humanitaria,7,0
5153,32,33.52,Referido,Salud,6,0
5154,15,23.56,Evento,Ambiente,8,1
5155,5,25.44,Redes Sociales,Animales,6,1
5156,11,15.61,Redes Sociales,Salud,3,0
5157,15,18.69,Calle,Animales,3,0
5158,29,17.1,Email,Niñez,10,0
5159,50,32.7,Email,Humanitaria,7,0
5160,45,34.47,Calle,Salud,5,0
5161,4,30.78,Calle,Ambiente,8,1
5162,49,33.7,Redes Sociales,Niñez,9,0
5163,36,22.34,Calle,Niñez,6,0
5164,48,18.52,Evento,Animales,6,0
5165,23,18.45,Calle,Niñez,3,0
5166,15,18.01,Evento,Salud,2,0
5167,46,33.59,Redes Sociales,Animales,7,1
5168,44,50.14,Redes Sociales,Niñez,6,0
5169,3,19.53,,Ambiente,3,0
5170,32,26.58,Redes Sociales,Salud,12,0
5171,10,32.03,Redes Sociales,Ambiente,3,1
5172,40,27.21,Email,Ambiente,0,0
5173,38,33.33,Calle,Animales,10,0
5174,22,24.25,Calle,Humanitaria,6,0
5175,14,23.2,Email,Animales,0,0
5176,17,28.18,Email,Salud,9,0
5177,21,33.27,,Salud,9,1
5178,51,42.82,Email,Animales,3,0
5179,48,33.77,Evento,Humanitaria,10,0
5180,15,27.48,Evento,Animales,2,0
5181,58,38.31,Calle,Salud,10,0
5182,15,40.0,Referido,Humanitaria,2,0
5183,1,26.97,Referido,Salud,11,0
5184,24,28.54,Evento,Humanitaria,0,0
5185,55,25.73,Redes Sociales,Humanitaria,3,0
5186,55,38.21,Calle,Animales,0,1
5187,12,30.74,Redes Sociales,Animales,12,0
5188,10,15.94,Calle,Animales,12,1
5189,46,34.06,Referido,Humanitaria,7,0
5190,42,44.9,Referido,Humanitaria,0,0
5191,42,45.69,Referido,Salud,11,0
5192,52,25.21,Email,Ambiente,5,0
5193,31,23.03,Calle,Animales,6,0
5194,11,48.98,Referido,Salud,9,0
5195,54,45.67,Calle,Salud,11,0
5196,16,34.67,,Niñez,1,0
5197,9,12.88,Redes Sociales,Animales,3,0
5198,47,23.94,Redes Sociales,Salud,10,1
5199,14,19.06,Calle,Niñez,2,0
5200,19,48.12,Calle,Animales,12,0
5201,31,14.74,Email,Humanitaria,12,0
5202,9,48.04,Redes Sociales,Niñez,8,0
5203,36,28.94,Redes Sociales,Humanitaria,6,0
5204,53,18.02,Email,Ambiente,1,0
5205,39,39.87,Redes Sociales,Ambiente,10,1
5206,54,36.29,Calle,Ambiente,11,0
5207,26,17.34,Calle,Ambiente,5,0
5208,8,29.75,Calle,Salud,8,0
5209,24,43.76,Redes Sociales,Ambiente,11,1
5210,8,25.9,,Salud,2,0
5211,19,46.8,Redes Sociales,Salud,10,0
5212,47,22.55,Calle,Animales,5,0
5213,48,13.78,Calle,Salud,2,0
5214,30,30.45,Redes Sociales,Salud,2,0
5215,58,15.39,Calle,Ambiente,3,0
5216,22,31.25,Email,Salud,8,0
5217,55,30.05,Redes Sociales,Humanitaria,10,1
5218,9,22.41,Calle,Ambiente,12,0
5219,58,48.79,Referido,Niñez,7,0
5220,58,29.96,Redes Sociales,Ambiente,0,0
5221,44,38.64,Evento,Salud,12,0
5222,48,39.29,Calle,Humanitaria,11,0
5223,4,47.61,Email,Ambiente,10,0
5224,37,17.91,Email,Humanitaria,0,1
5225,8,12.43,Calle,Niñez,6,0
5226,1,47.24,Referido,Niñez,2,0
5227,28,35.81,Evento,Animales,10,0
5228,6,31.26,Calle,Animales,6,0
5229,47,28.67,Calle,Ambiente,8,0
5230,36,26.89,Redes Sociales,Animales,2,0
5231,53,38.61,Referido,Humanitaria,2,0
5232,11,15.56,Calle,Animales,1,1
5233,5,34.77,Evento,Humanitaria,9,0
5234,50,40.31,Email,Animales,0,0
5235,24,37.43,Redes Sociales,Animales,8,0
5236,47,29.29,Evento,Animales,5,1
5237,18,29.97,Redes Sociales,Salud,5,0
5238,20,42.86,Referido,Salud,7,1
5239,28,35.82,Referido,Animales,10,0
5240,13,47.55,Evento,Humanitaria,4,1
5241,5,12.57,Referido,Ambiente,8,0
5242,30,39.07,Evento,Niñez,10,0
5243,1,21.89,Referido,Salud,4,1
